Full Date Time;Date;Time;Collection;Latitude;Longitude;Operator;Band Number;PCI 5G NR;DL NR-ARFCN;SSB Index;Cell Type;CQI;CRI;CRI Metric;Interval;LI;Samples;Subbands;DL Pathloss;PUCCH TxPower;Report Index;RI;CRI RSRP;SSBIndex RSRP;PMI i(1;1);PMI i(1;2);PMI i(1;3);PMI i(2;1);Format Indicator;Report Quantity;Report Type
2025-02-24 18:00:46.772;2025-02-24;18:00:46.772;Day1-TMO-MNO-DEF-IN;36.19543800;-94.18444300;T-Mobile;41;681;502110;;MCG SCell3;11;2;;477;2;7;;;;23;2;;-112;160;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:47.281;2025-02-24;18:00:47.281;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444100;T-Mobile;25;585;392410;0;MCG PCell;9;0;;506;;3;;112;10.4;0;2;;;2;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:47.281;2025-02-24;18:00:47.281;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444100;T-Mobile;25;585;397970;;MCG SCell1;10;0;;319;;3;;;;13;3;;;4;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:47.281;2025-02-24;18:00:47.281;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444100;T-Mobile;41;681;520110;;MCG SCell2;10;2;;345;2;6;;;;22;2;;-101.2;132;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:47.281;2025-02-24;18:00:47.281;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444100;T-Mobile;41;681;502110;;MCG SCell3;11;2;;345;2;6;;;;23;2;;-100;160;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:47.782;2025-02-24;18:00:47.782;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444100;T-Mobile;25;585;392410;0;MCG PCell;6;0;;494;;3;;112;11.5;0;3;;;7;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:47.782;2025-02-24;18:00:47.782;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444100;T-Mobile;25;585;397970;;MCG SCell1;14;0;;320;;3;;;;13;2;;;4;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:47.782;2025-02-24;18:00:47.782;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444100;T-Mobile;41;681;520110;;MCG SCell2;10;2;;345;2;6;;;;22;2;;-99.6;132;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:47.782;2025-02-24;18:00:47.782;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444100;T-Mobile;41;681;502110;;MCG SCell3;11;2;;346;2;6;;;;23;2;;-99.3;160;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:48.282;2025-02-24;18:00:48.282;Day1-TMO-MNO-DEF-IN;36.19547900;-94.18444200;T-Mobile;25;585;392410;0;MCG PCell;6;0;;497;;3;;111;10;0;3;;;7;0;0;0;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:48.282;2025-02-24;18:00:48.282;Day1-TMO-MNO-DEF-IN;36.19547900;-94.18444200;T-Mobile;25;585;397970;;MCG SCell1;14;0;;319;;3;;;;13;2;;;4;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:48.282;2025-02-24;18:00:48.282;Day1-TMO-MNO-DEF-IN;36.19547900;-94.18444200;T-Mobile;41;681;520110;;MCG SCell2;10;2;;345;2;6;;;;22;2;;-100.6;132;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:48.282;2025-02-24;18:00:48.282;Day1-TMO-MNO-DEF-IN;36.19547900;-94.18444200;T-Mobile;41;681;502110;;MCG SCell3;11;2;;346;2;6;;;;23;2;;-100.3;160;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:48.782;2025-02-24;18:00:48.782;Day1-TMO-MNO-DEF-IN;36.19547900;-94.18444200;T-Mobile;25;585;392410;0;MCG PCell;4;0;;498;;3;;110.9;10.4;0;4;;;7;0;0;0;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:48.782;2025-02-24;18:00:48.782;Day1-TMO-MNO-DEF-IN;36.19547900;-94.18444200;T-Mobile;25;585;397970;;MCG SCell1;14;0;;319;;3;;;;13;2;;;4;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:48.782;2025-02-24;18:00:48.782;Day1-TMO-MNO-DEF-IN;36.19547900;-94.18444200;T-Mobile;41;681;520110;;MCG SCell2;10;2;;346;2;6;;;;22;2;;-101.6;132;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:48.782;2025-02-24;18:00:48.782;Day1-TMO-MNO-DEF-IN;36.19547900;-94.18444200;T-Mobile;41;681;502110;;MCG SCell3;11;2;;346;2;6;;;;23;2;;-100;160;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:49.301;2025-02-24;18:00:49.301;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444500;T-Mobile;41;681;502110;;MCG SCell3;10;2;;480;2;7;;;;23;2;;-100;160;0;0;0;Wideband;CRI-RI-LI-PMI-CQI;periodic
2025-02-24 18:00:49.301;2025-02-24;18:00:49.301;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444500;T-Mobile;25;585;392410;0;MCG PCell;9;0;;516;;4;;113.2;12.9;0;4;;;1;0;0;3;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:49.301;2025-02-24;18:00:49.301;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444500;T-Mobile;25;585;397970;;MCG SCell1;14;0;;480;;4;;;;13;2;;;4;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:49.301;2025-02-24;18:00:49.301;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444500;T-Mobile;41;681;520110;;MCG SCell2;7;2;;506;3;8;;;;22;3;;-104.2;196;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:49.832;2025-02-24;18:00:49.832;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444500;T-Mobile;25;585;392410;0;MCG PCell;8;0;;527;;3;;116.2;16.1;0;2;;;1;0;0;2;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:49.832;2025-02-24;18:00:49.832;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444500;T-Mobile;25;585;397970;;MCG SCell1;14;0;;320;;3;;;;13;2;;;4;0;0;0;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:49.832;2025-02-24;18:00:49.832;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444500;T-Mobile;41;681;520110;;MCG SCell2;10;2;;346;2;6;;;;22;2;;-102.6;132;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:49.832;2025-02-24;18:00:49.832;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444500;T-Mobile;41;681;502110;;MCG SCell3;10;2;;479;2;7;;;;23;2;;-98.4;160;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:50.333;2025-02-24;18:00:50.333;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444900;T-Mobile;25;585;392410;0;MCG PCell;7;0;;495;;3;;117.7;16.8;0;2;;;2;0;0;0;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:50.333;2025-02-24;18:00:50.333;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444900;T-Mobile;25;585;397970;;MCG SCell1;14;0;;320;;3;;;;13;2;;;4;0;0;0;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:50.333;2025-02-24;18:00:50.333;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444900;T-Mobile;41;681;520110;;MCG SCell2;10;2;;345;2;6;;;;22;2;;-108.6;132;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:50.333;2025-02-24;18:00:50.333;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444900;T-Mobile;41;681;502110;;MCG SCell3;10;2;;345;2;6;;;;23;2;;-99;160;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:50.875;2025-02-24;18:00:50.875;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444900;T-Mobile;25;585;392410;0;MCG PCell;7;0;;540;;4;;114.2;14.5;0;2;;;2;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:50.875;2025-02-24;18:00:50.875;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444900;T-Mobile;25;585;397970;;MCG SCell1;14;0;;319;;3;;;;13;2;;;4;0;0;0;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:50.875;2025-02-24;18:00:50.875;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444900;T-Mobile;41;681;520110;;MCG SCell2;10;2;;345;2;6;;;;22;2;;-107;132;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:50.875;2025-02-24;18:00:50.875;Day1-TMO-MNO-DEF-IN;36.19548000;-94.18444900;T-Mobile;41;681;502110;;MCG SCell3;11;2;;345;2;6;;;;23;2;;-102.9;160;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:51.381;2025-02-24;18:00:51.381;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444900;T-Mobile;25;585;392410;0;MCG PCell;7;0;;500;;3;;111.1;11.8;0;2;;;2;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:51.381;2025-02-24;18:00:51.381;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444900;T-Mobile;25;585;397970;;MCG SCell1;12;0;;480;;4;;;;13;3;;;4;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:51.381;2025-02-24;18:00:51.381;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444900;T-Mobile;41;681;520110;;MCG SCell2;11;2;;506;2;8;;;;22;2;;-108.5;132;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:51.381;2025-02-24;18:00:51.381;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444900;T-Mobile;41;681;502110;;MCG SCell3;11;2;;480;2;7;;;;23;2;;-101.3;160;0;0;0;Wideband;CRI-RI-LI-PMI-CQI;periodic
2025-02-24 18:00:51.891;2025-02-24;18:00:51.891;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444900;T-Mobile;25;585;392410;0;MCG PCell;8;0;;506;;3;;110.3;11.1;0;2;;;2;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:51.891;2025-02-24;18:00:51.891;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444900;T-Mobile;25;585;397970;;MCG SCell1;13;0;;319;;3;;;;13;3;;;6;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:51.891;2025-02-24;18:00:51.891;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444900;T-Mobile;41;681;520110;;MCG SCell2;10;2;;345;2;6;;;;22;2;;-107.5;132;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:51.891;2025-02-24;18:00:51.891;Day1-TMO-MNO-DEF-IN;36.19547800;-94.18444900;T-Mobile;41;681;502110;;MCG SCell3;11;2;;480;2;7;;;;23;2;;-101.5;160;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:52.391;2025-02-24;18:00:52.391;Day1-TMO-MNO-DEF-IN;36.19547600;-94.18444800;T-Mobile;25;585;392410;0;MCG PCell;8;0;;497;;3;;111.9;12.8;0;2;;;2;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:52.391;2025-02-24;18:00:52.391;Day1-TMO-MNO-DEF-IN;36.19547600;-94.18444800;T-Mobile;25;585;397970;;MCG SCell1;14;0;;320;;3;;;;13;2;;;4;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:52.391;2025-02-24;18:00:52.391;Day1-TMO-MNO-DEF-IN;36.19547600;-94.18444800;T-Mobile;41;681;520110;;MCG SCell2;10;2;;346;2;6;;;;22;2;;-107;132;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:52.391;2025-02-24;18:00:52.391;Day1-TMO-MNO-DEF-IN;36.19547600;-94.18444800;T-Mobile;41;681;502110;;MCG SCell3;11;2;;345;2;6;;;;23;2;;-98.2;128;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:52.891;2025-02-24;18:00:52.891;Day1-TMO-MNO-DEF-IN;36.19547600;-94.18444800;T-Mobile;25;585;392410;0;MCG PCell;8;0;;497;;3;;116.2;16.1;0;2;;;2;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:52.891;2025-02-24;18:00:52.891;Day1-TMO-MNO-DEF-IN;36.19547600;-94.18444800;T-Mobile;25;585;397970;;MCG SCell1;14;0;;320;;3;;;;13;2;;;4;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:52.891;2025-02-24;18:00:52.891;Day1-TMO-MNO-DEF-IN;36.19547600;-94.18444800;T-Mobile;41;681;520110;;MCG SCell2;10;2;;345;2;6;;;;22;2;;-110.5;132;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:52.891;2025-02-24;18:00:52.891;Day1-TMO-MNO-DEF-IN;36.19547600;-94.18444800;T-Mobile;41;681;502110;;MCG SCell3;11;2;;346;2;6;;;;23;2;;-95;160;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:53.403;2025-02-24;18:00:53.403;Day1-TMO-MNO-DEF-IN;36.19549200;-94.18445000;T-Mobile;41;681;520110;;MCG SCell2;5;2;;345;3;6;;;;22;4;;-110.2;157;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:53.403;2025-02-24;18:00:53.403;Day1-TMO-MNO-DEF-IN;36.19549200;-94.18445000;T-Mobile;41;681;502110;;MCG SCell3;11;2;;344;2;6;;;;23;2;;-95.6;160;0;0;0;Unknown;SSB-Index-RSRP;periodic
2025-02-24 18:00:53.403;2025-02-24;18:00:53.403;Day1-TMO-MNO-DEF-IN;36.19549200;-94.18445000;T-Mobile;25;585;392410;0;MCG PCell;8;0;;503;;3;;121.1;19.8;0;2;;;2;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:53.403;2025-02-24;18:00:53.403;Day1-TMO-MNO-DEF-IN;36.19549200;-94.18445000;T-Mobile;25;585;397970;;MCG SCell1;14;0;;319;;3;;;;13;2;;;4;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:53.920;2025-02-24;18:00:53.920;Day1-TMO-MNO-DEF-IN;36.19549200;-94.18445000;T-Mobile;25;447;392410;0;MCG PCell;9;0;;516;;3;;120.5;19.5;0;2;;;14;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:53.920;2025-02-24;18:00:53.920;Day1-TMO-MNO-DEF-IN;36.19549200;-94.18445000;T-Mobile;;;;;MCG SCell1;14;0;;0;;1;;;;13;2;;;4;0;0;0;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:53.920;2025-02-24;18:00:53.920;Day1-TMO-MNO-DEF-IN;36.19549200;-94.18445000;T-Mobile;;;;;MCG SCell2;11;2;;159;2;3;;;;22;2;;-110;132;0;0;0;Wideband;CRI-RI-LI-PMI-CQI;periodic
2025-02-24 18:00:53.920;2025-02-24;18:00:53.920;Day1-TMO-MNO-DEF-IN;36.19549200;-94.18445000;T-Mobile;;;;;MCG SCell3;10;2;;158;2;3;;;;23;2;;-96;160;0;0;0;Wideband;CRI-RI-LI-PMI-CQI;periodic
2025-02-24 18:00:54.422;2025-02-24;18:00:54.422;Day1-TMO-MNO-DEF-IN;36.19549700;-94.18445600;T-Mobile;25;447;392410;0;MCG PCell;11;0;;495;;3;;115;15;0;2;;;14;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:54.934;2025-02-24;18:00:54.934;Day1-TMO-MNO-DEF-IN;36.19549700;-94.18445600;T-Mobile;25;447;392410;0;MCG PCell;11;0;;510;;4;;114.7;14.7;0;2;;;12;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:55.458;2025-02-24;18:00:55.458;Day1-TMO-MNO-DEF-IN;36.19549600;-94.18445400;T-Mobile;25;447;392410;0;MCG PCell;9;0;;516;;3;;113;13;0;2;;;11;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:55.958;2025-02-24;18:00:55.958;Day1-TMO-MNO-DEF-IN;36.19549600;-94.18445400;T-Mobile;25;447;392410;0;MCG PCell;8;0;;495;;3;;115.7;15.6;0;2;;;11;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:56.458;2025-02-24;18:00:56.458;Day1-TMO-MNO-DEF-IN;36.19549400;-94.18445300;T-Mobile;25;447;392410;0;MCG PCell;10;0;;495;;3;;114.9;14.9;0;2;;;12;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:56.958;2025-02-24;18:00:56.958;Day1-TMO-MNO-DEF-IN;36.19549400;-94.18445300;T-Mobile;25;447;392410;0;MCG PCell;8;0;;495;;3;;117.1;17.1;0;2;;;14;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:57.458;2025-02-24;18:00:57.458;Day1-TMO-MNO-DEF-IN;36.19549400;-94.18445300;T-Mobile;25;447;392410;0;MCG PCell;8;0;;495;;3;;122.5;22.4;0;2;;;14;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:57.958;2025-02-24;18:00:57.958;Day1-TMO-MNO-DEF-IN;36.19549400;-94.18445300;T-Mobile;25;447;392410;0;MCG PCell;10;0;;495;;3;;119.3;19.3;0;2;;;12;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:58.458;2025-02-24;18:00:58.458;Day1-TMO-MNO-DEF-IN;36.19549400;-94.18445300;T-Mobile;25;447;392410;0;MCG PCell;10;0;;495;;4;;117.8;17.8;0;2;;;14;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:58.958;2025-02-24;18:00:58.958;Day1-TMO-MNO-DEF-IN;36.19549400;-94.18445300;T-Mobile;25;447;392410;0;MCG PCell;12;0;;494;;3;;112.3;12.2;0;1;;;7;0;0;0;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:59.458;2025-02-24;18:00:59.458;Day1-TMO-MNO-DEF-IN;36.19549800;-94.18445500;T-Mobile;25;447;392410;0;MCG PCell;10;0;;495;;3;;111.3;11.3;0;1;;;0;0;0;0;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:00:59.958;2025-02-24;18:00:59.958;Day1-TMO-MNO-DEF-IN;36.19549800;-94.18445500;T-Mobile;25;447;392410;0;MCG PCell;8;0;;495;;3;;118.1;18.1;0;3;;;11;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:00.462;2025-02-24;18:01:00.462;Day1-TMO-MNO-DEF-IN;36.19549800;-94.18445500;T-Mobile;25;447;392410;0;MCG PCell;10;0;;500;;3;;117.4;17.4;0;2;;;14;0;0;0;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:00.962;2025-02-24;18:01:00.962;Day1-TMO-MNO-DEF-IN;36.19549800;-94.18445500;T-Mobile;25;447;392410;0;MCG PCell;8;0;;495;;3;;116.4;16.4;0;1;;;6;0;0;3;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:01.462;2025-02-24;18:01:01.462;Day1-TMO-MNO-DEF-IN;36.19549800;-94.18445500;T-Mobile;25;447;392410;0;MCG PCell;6;0;;498;;3;;115.7;15.7;0;1;;;7;0;0;2;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:01.966;2025-02-24;18:01:01.966;Day1-TMO-MNO-DEF-IN;36.19549800;-94.18445500;T-Mobile;25;447;392410;0;MCG PCell;5;0;;498;;3;;115.5;15.5;0;1;;;0;0;0;2;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:02.470;2025-02-24;18:01:02.470;Day1-TMO-MNO-DEF-IN;36.19549800;-94.18445500;T-Mobile;25;447;392410;0;MCG PCell;6;0;;497;;4;;117.3;17.2;0;1;;;0;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:02.971;2025-02-24;18:01:02.971;Day1-TMO-MNO-DEF-IN;36.19549800;-94.18445500;T-Mobile;25;447;392410;0;MCG PCell;7;0;;495;;3;;119.3;19.3;0;1;;;6;0;0;3;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:03.495;2025-02-24;18:01:03.495;Day1-TMO-MNO-DEF-IN;36.19550500;-94.18445600;T-Mobile;25;447;392410;0;MCG PCell;8;0;;516;;3;;120.9;20.9;0;1;;;7;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:03.999;2025-02-24;18:01:03.999;Day1-TMO-MNO-DEF-IN;36.19550500;-94.18445600;T-Mobile;25;447;392410;0;MCG PCell;6;0;;498;;3;;123.2;23.2;0;1;;;7;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:04.503;2025-02-24;18:01:04.503;Day1-TMO-MNO-DEF-IN;36.19550500;-94.18445600;T-Mobile;25;447;392410;0;MCG PCell;6;0;;498;;3;;117.7;17.7;0;1;;;7;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:05.013;2025-02-24;18:01:05.013;Day1-TMO-MNO-DEF-IN;36.19550500;-94.18445600;T-Mobile;25;447;392410;0;MCG PCell;5;0;;494;;3;;118;18;0;1;;;7;0;0;1;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:05.535;2025-02-24;18:01:05.535;Day1-TMO-MNO-DEF-IN;36.19550500;-94.18445600;T-Mobile;25;447;392410;0;MCG PCell;5;0;;481;;4;;118;17.9;0;1;;;0;0;0;2;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:06.039;2025-02-24;18:01:06.039;Day1-TMO-MNO-DEF-IN;36.19550500;-94.18445600;T-Mobile;25;447;392410;0;MCG PCell;5;0;;494;;3;;120.7;20.7;0;1;;;0;0;0;2;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:06.540;2025-02-24;18:01:06.540;Day1-TMO-MNO-DEF-IN;36.19550500;-94.18445600;T-Mobile;25;447;392410;0;MCG PCell;5;0;;495;;3;;120.2;20.2;0;1;;;0;0;0;2;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:07.041;2025-02-24;18:01:07.041;Day1-TMO-MNO-DEF-IN;36.19550500;-94.18445600;T-Mobile;25;447;392410;0;MCG PCell;5;0;;497;;3;;119;18.9;0;1;;;0;0;0;2;Wideband;CRI-RI-PMI-CQI;periodic
2025-02-24 18:01:07.541;2025-02-24;18:01:07.541;Day1-TMO-MNO-DEF-IN;36.19550500;-94.18445600;T-Mobile;25;447;392410;0;MCG PCell;5;0;;491;;3;;117.7;17.7;0;1;;;0;0;0;2;Wideband;CRI-RI-PMI-CQI;periodic
